"doc_id","item_text","scale_id","scale_name","construct_definition","construct_type","doi","citation_key","source_table"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la secuencia de nucleótidos de ADN que codifica la producción de una proteína?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la unidad fundamental de la vida en biología?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuántos individuos se requieren para reproducirse por partenogénesis?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Dónde se fabrican los glóbulos rojos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Dónde se guardan los rasgos hereditarios de un organismo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué unidad se mide la energía proveniente de la comida?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué científico hizo famosas las Islas Galápagos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué frase acuñó Herbert Spence, habitualmente atribuida de forma incorrecta a Darwin?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué le sucede al ritmo respiratorio cuando hay una bajada en la concentración del oxígeno en sangre?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué palabra se refiere a la variedad de vida animal y vegetal en el mundo o en un hábitat particular?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué se clasifica con el sistema ABO?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué se crea cuando el ADN de un organismo cambia permanentemente?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué significa el \mio\ en \miocardial\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué significa la palabra\ biología\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué son los humanos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué son los mohos, las levaduras y las setas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué vitamina aumenta su producción con la exposición al sol?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué vitamina tiene \ácido ascórbico\ como nombre químico?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué vitamina tiene \ácido fólico\ como nombre químico?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿A qué familia de plantas pertenece el brócoli?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se le llama al movimiento diario o estacional de las plantas en respuesta a la dirección del sol?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llama el fino tallo que une la hoja al tallo principal?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llama el tejido hecho de corcho que forma la corteza exterior de los árboles?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llaman los pigmentos orgánicos anaranjados producidos por plantas y algas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el nombre botánico para el órgano reproductivo masculino de las plantas con flores?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el principal mecanismo que utilizan las plantas para mover el agua por sus tejidos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el proceso por el que las microesporas de una planta se transfieren a otra planta de la misma especie?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué está hecho el ámbar?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Dónde se producen los granos de polen de las plantas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué convierten las plantas los nitratos que absorben del suelo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué crecen las plantas epifitas y parasíticas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué organismos tiene lugar el ciclo de Calvin?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué proceso liberan las plantas oxígeno como producto de desecho?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué ácido hace que las ortigas piquen?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué árboles mantienen sus hojas durante el invierno?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué células tienen una pared celular, plastos y plasmodesmos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué desarrollaron las plantas para aumentar la cantidad de luz que pueden capturar para la fotosíntesis?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué es lo que produce la marchitación de las plantas si se da en exceso?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué es típico en las plantas caducifolias?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué es una granja a gran escala que se especializa en cultivos comerciales?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué estudian los dendrólogos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué longitud de onda luminosa absorbe la clorofila?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué nombre se le da a las plantas cuyas semillas están en el interior de un fruto?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué organismo posee características tanto de plantas como de animales y por ello forman su propio reino?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué partes de algunas plantas se mueven con la luz?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué planta se llamó como la diosa griega del arcoiris?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué planta tiene la mayor semilla del reino vegetal?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué plantas crecen sobre otras plantas pero son inofensivas para sus anfitrionas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué plantas crecen un año, florecen y producen frutos al siguiente y luego mueren?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué plantas tienen partes gruesas y carnosas, normalmente para retener agua en climas áridos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué plantas tienen tejidos para conducir el agua y los minerales por ellas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué rama de la agricultura trata el arte, la ciencia, la tecnología y el negocio del cremiento de las plantas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué significa \sakura\ en japonés?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué son las espinas de los cactus?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué subunidades de las células vegetales llevan a cabo la fotosíntesis?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué tienen las plantas que la mayoría de animales no tienen?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué tipo de estructura vegetal es una patata?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál de éstas es una conocida obra de Richard Wagner?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál de las óperas de Mozart está basada en la leyenda de Don Juan?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el nombre de una canción secular para varias voces, especialmente del período del Renacimiento?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el nombre del texto de una ópera?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál fue la única ópera escrita por Beethoven?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué compositor era Franz Liszt suegro?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué compositor es la obra \El Barbero de Sevilla\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué enfermedad murió Tchaikovsky?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De quién es el vals \El Danubio azul\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué ciudad se abrió la primera ópera pública?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué ciudad se puede encontrar la famosa sala de conciertos \Carnegie Hall\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Para qué instrumento compuso Bach la \Tocata y fuga en re menor\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué bebida le gustaba tanto a Bach que escribió una cantata sobre ella?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué compositor barroco escribió más de trescientas cantatas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué compositor clásico escribió las Rapsodias Húngaras?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué compositor empezó a componer a los 5 años?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué compositor envió una serie de cartas de amor a una mujer desconocida a la que llamaba \Amada Inmortal\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué compositor es famoso por sus 9 sinfonías?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué cualidad define a una rapsodia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué discapacidad sensorial desarrolló Beethoven?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué famoso compositor barroco era también un maestro organista?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento inventó Bartolomeo Cristofori?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento musical inventó Johann Cristoph Denner?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué otra profesión aparte de compositor tenía Vivaldi?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué pieza musical se toca como lamento tras la muerte de alguien?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué se utilizaba para dirigir la orquesta antes de que se inventara la batuta?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué significa la palabra \Bolshói\ en el \Teatro Bolshói\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué virtuoso del violín era tan bueno al tocarlo que se rumoreaba que había vendido su alma al diablo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso \Cuadros de una exposición\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso el \Himno de la alegría\, el himno oficial de la Unión Europea?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso la ópera \Carmen\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso la ópera en 4 actos llamada \Aída\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso la pieza orquestral de un solo movimiento llamada \Bolero\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién compuso los ballets \La Bella Durmiente\ y \El Cascanueces\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién escribió la música para los ballets \El pájaro de fuego\ y \La consagración de la primavera\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién escribió las óperas \Madam Butterfly\, \La bohème\ y \Tosca\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién fue el compositor de \Las cuatro estaciones\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
